original_path,new_path,action,bytes,file_count,sha256,verified
results/tests/54/threshold__f100__morph_iterations=2_threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_54/frame_100.png,deduplicate_identical_input,386967,1,2afcfd8c2bdb659b7d5884d1ba3c4123482fc84fd96bbe94723d31d49975ad2a,True
results/tests/54/threshold__f100__morph_iterations=2_threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_54/frame_100/threshold__f100__morph_iterations_2_threshold_value_200/detections.csv,move_file,3389,1,a7b214545c4706cc1703ef18ec1d23c752309e3bfd2470c4011021e8de63d2c9,True
results/tests/54/threshold__f100__morph_iterations=2_threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_54/frame_100/threshold__f100__morph_iterations_2_threshold_value_200/detections.png,move_file,417872,1,c467490c8ee6915c142ccd3b8c8befab6d0f0692ac7824b4a66aee224fd26232,True
results/tests/54/threshold__f100__morph_iterations=2_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_54/frame_100/threshold__f100__morph_iterations_2_threshold_value_200/summary.json,move_file,1408,1,e6987204c6652c182492757468282115143fdddcd45ec4ceab70ac72fdfaee68,True
results/tests/54/threshold__f100__threshold_value=180/00_input.png,data/tests/detection/_shared_inputs/video_54/frame_100.png,deduplicate_identical_input,386967,1,2afcfd8c2bdb659b7d5884d1ba3c4123482fc84fd96bbe94723d31d49975ad2a,True
results/tests/54/threshold__f100__threshold_value=180/detections.csv,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_54/frame_100/threshold__f100__threshold_value_180/detections.csv,move_file,4545,1,ece8f4f5492e3a99359e6cd74bf6f92a14ea282ab82dbddafa7450da1f733980,True
results/tests/54/threshold__f100__threshold_value=180/detections.png,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_54/frame_100/threshold__f100__threshold_value_180/detections.png,move_file,417197,1,ab984537207c1429312a6937a174984e440b300de17b203aeeda204b0634e647,True
results/tests/54/threshold__f100__threshold_value=180/summary.json,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_54/frame_100/threshold__f100__threshold_value_180/summary.json,move_file,3310,1,b2790203cac7075d0a685ffd77d6b34a3c4c4d45ee7a75807a3889a1122fefd3,True
results/tests/54/threshold__f100__threshold_value=190/00_input.png,data/tests/detection/_shared_inputs/video_54/frame_100.png,deduplicate_identical_input,386967,1,2afcfd8c2bdb659b7d5884d1ba3c4123482fc84fd96bbe94723d31d49975ad2a,True
results/tests/54/threshold__f100__threshold_value=190/detections.csv,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_54/frame_100/threshold__f100__threshold_value_190/detections.csv,move_file,4352,1,020eb209cd6fc1e946934b398f2c073c6a12b393915ae11032ed5eea89684c49,True
results/tests/54/threshold__f100__threshold_value=190/detections.png,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_54/frame_100/threshold__f100__threshold_value_190/detections.png,move_file,417146,1,20bb752c591d8aa4f68d1e99c5a9c6dd655bcec7d18eed26d3132d602f3ad4cb,True
results/tests/54/threshold__f100__threshold_value=190/summary.json,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_54/frame_100/threshold__f100__threshold_value_190/summary.json,move_file,2986,1,86370df9cab117353c4b7c7a3748254e73cfb15cf3a023727f99ccc54a5b72a6,True
results/tests/54/threshold__f100__threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_54/frame_100.png,deduplicate_identical_input,386967,1,2afcfd8c2bdb659b7d5884d1ba3c4123482fc84fd96bbe94723d31d49975ad2a,True
results/tests/54/threshold__f100__threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_54/frame_100/threshold__f100__threshold_value_200/detections.csv,move_file,4226,1,a4227c0018f41b55dd4c8afba32e94757fd320984f3b8532c2d9e328cc004b1c,True
results/tests/54/threshold__f100__threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_54/frame_100/threshold__f100__threshold_value_200/detections.png,move_file,417320,1,0a5fccce31d7530d5913bdce0f880ceb12746e0b04d2006417c6e00ad34e86e2,True
results/tests/54/threshold__f100__threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_54/frame_100/threshold__f100__threshold_value_200/summary.json,move_file,2771,1,e616614cefd6e13d2149dbcb48df1752b8326544e304775043cba794bbe7e6bd,True
results/tests/54/threshold__f100__threshold_value=210/00_input.png,data/tests/detection/_shared_inputs/video_54/frame_100.png,deduplicate_identical_input,386967,1,2afcfd8c2bdb659b7d5884d1ba3c4123482fc84fd96bbe94723d31d49975ad2a,True
results/tests/54/threshold__f100__threshold_value=210/detections.csv,data/tests/detection/threshold/legacy_t210__cfg4310fa76/frame_screening/video_54/frame_100/threshold__f100__threshold_value_210/detections.csv,move_file,4097,1,7f3e8a9894c90029cb9ebd05ee9cff99e44148364db6911324c56bbf388f333d,True
results/tests/54/threshold__f100__threshold_value=210/detections.png,data/tests/detection/threshold/legacy_t210__cfg4310fa76/frame_screening/video_54/frame_100/threshold__f100__threshold_value_210/detections.png,move_file,417482,1,7c446cfc0aee1c7d095f06b0cf12fdbc141e5f264dcfdcd291d32eacbcc5a832,True
results/tests/54/threshold__f100__threshold_value=210/summary.json,data/tests/detection/threshold/legacy_t210__cfg4310fa76/frame_screening/video_54/frame_100/threshold__f100__threshold_value_210/summary.json,move_file,2554,1,2befbe11ca6a51982afbdd6988182ef2d0285e910844065892c570ea9579da38,True
results/tests/54/threshold__f50/00_input.png,data/tests/detection/_shared_inputs/video_54/frame_50.png,move_file,388653,1,72f607f4c0776f76dc9061ec6ef01f2b9e478da238ce69107f2c15ca450199c4,True
results/tests/54/threshold__f50/detections.csv,data/tests/detection/otsu/legacy_otsu_defaults__cfgbbaffb3e/frame_screening/video_54/frame_50/threshold__f50/detections.csv,move_file,7536,1,0a10f6ebada0be619022200f567a7b36fac85dc2098248ac83d18c152e36928a,True
results/tests/54/threshold__f50/detections.png,data/tests/detection/otsu/legacy_otsu_defaults__cfgbbaffb3e/frame_screening/video_54/frame_50/threshold__f50/detections.png,move_file,420047,1,d880539577b1c4433f4478c21c32634ef67b682e6943793c8c7a79a1fa930317,True
results/tests/54/threshold__f50/summary.json,data/tests/detection/otsu/legacy_otsu_defaults__cfgbbaffb3e/frame_screening/video_54/frame_50/threshold__f50/summary.json,move_file,8638,1,25a540622c8f2e5f06607ee468f042b1f68e36ca1a97ec0f95cede108889e2a5,True
